id,dataset,repetition,both_valid,same_prompt_sha256,same_input_token_sha256,same_candidate_ids,same_candidate_ids_sha256,same_input_token_count,max_logit_abs_difference,logits_within_1e_5,same_label,exact_maximum_tie,label_mismatch_with_tie,label_mismatch_without_tie,candidate_boundary_checked_both
v2-gen-choice-11-014,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-014,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-014,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-014,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-040,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-040,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-040,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-040,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-11-040,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-013,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-013,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-013,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-013,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-013,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-019,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-019,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-019,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-019,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-019,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-027,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-027,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-027,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-027,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-12-027,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-032,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-032,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-032,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-032,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-032,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-048,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-048,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-048,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-048,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-13-048,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-031,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-031,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-031,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-031,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-031,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-033,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-033,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-033,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-033,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-033,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-048,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-048,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-048,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-048,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-14-048,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-003,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-003,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-003,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-003,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-003,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-020,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-020,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-020,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-020,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-020,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-044,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-044,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-044,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-044,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-choice-15-044,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-016,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-016,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-016,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-016,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-016,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-021,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-021,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-021,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-021,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-021,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-039,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-039,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-039,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-039,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-01-039,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-018,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-018,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-018,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-018,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-018,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-043,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-043,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-043,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-043,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-043,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-048,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-048,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-048,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-048,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-02-048,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-009,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-009,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-009,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-009,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-009,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-021,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-021,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-021,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-021,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-021,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-046,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-046,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-046,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-046,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-03-046,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-007,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-007,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-007,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-007,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-007,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-018,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-018,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-018,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-018,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-018,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-023,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-023,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-023,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-023,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-04-023,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-010,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-010,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-010,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-010,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-010,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-022,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-022,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-022,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-022,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-022,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-037,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-037,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-037,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-037,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-05-037,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-009,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-009,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-009,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-009,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-009,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-014,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-014,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-014,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-014,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-014,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-037,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-037,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-037,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-037,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-06-037,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-016,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-016,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-016,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-016,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-016,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-041,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-041,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-041,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-041,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-041,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-048,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-048,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-048,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-048,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-07-048,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-020,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-020,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-020,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-020,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-020,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-029,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-029,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-029,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-029,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-029,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-047,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-047,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-047,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-047,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-08-047,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-006,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-006,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-006,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-006,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-006,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-011,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-011,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-011,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-011,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-011,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-028,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-028,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-028,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-028,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-09-028,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-023,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-023,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-023,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-023,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-023,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-041,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-041,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-041,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-041,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-041,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-044,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-044,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-044,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-044,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-10-044,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-011,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-011,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-011,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-011,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-011,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-016,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-016,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-016,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-016,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-016,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-045,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-045,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-045,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-045,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-11-045,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-005,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-005,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-005,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-005,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-005,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-006,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-006,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-006,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-006,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-006,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-12-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-003,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-003,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-003,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-003,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-003,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-017,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-017,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-017,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-017,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-017,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-036,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-036,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-036,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-036,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-13-036,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-002,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-002,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-002,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-002,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-002,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-006,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-006,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-006,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-006,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-006,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-032,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-032,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-032,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-032,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-14-032,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-023,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-023,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-023,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-023,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-023,local_v2,4,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-035,local_v2,0,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-035,local_v2,1,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-035,local_v2,2,True,True,True,True,True,True,0.0,True,True,False,False,False,True
v2-gen-noul-15-035,local_v2,3,True,True,True,True,True,True,0.0,True,True,False,False,False,True
